State Code,District Code,Sub District Code,India/ State/ Union Territory/ District/ Sub-district,Name,Total/Rural/Urban,Number of villages Inhabited,Number of villages unhabited,Number of towns,Number of households,Population,"Area
 (In sq. km)",Population per sq. km.,lattitude,longitude,elevation,temp (min),temp (max),temp (mean),terrorist attacks,maoist attacks,border,LWE areas
2,27,137.0,SUB-DISTRICT,Chachyot,Total,156,53,0,12416,57723,242.35,238.0,31.5667,77.061,4938.0,42.0,97.0,61.0,0,0,0,0
2,27,138.0,SUB-DISTRICT,Nihri,Total,204,70,0,6908,35569,326.89,109.0,31.3688,76.9947,6257.0,42.0,97.0,61.0,0,0,0,0
2,27,139.0,SUB-DISTRICT,Karsog,Total,464,70,0,18665,93126,523.52,178.0,31.0,77.0,4695.0,42.0,97.0,61.0,0,0,0,0
2,28,0.0,DISTRICT,Hamirpur,Total,1671,54,4,105519,454768,1118.0,407.0,31.7491,76.5037,2454.0,45.0,110.0,69.0,0,0,0,0
2,28,140.0,SUB-DISTRICT,Tira Sujanpur,Total,195,10,1,10693,46007,183.91,250.0,32.0,77.0,2454.0,45.0,110.0,69.0,0,0,0,0
2,28,141.0,SUB-DISTRICT,"Nadaun, Himachal Pradesh",Total,359,12,1,18065,81089,182.27,445.0,32.0,76.0,1568.0,45.0,110.0,69.0,0,0,0,0
2,28,142.0,SUB-DISTRICT,Galore,Total,109,2,0,6043,26957,78.18,345.0,31.60979,76.47841,2497.0,45.0,110.0,69.0,0,0,0,0
2,28,143.0,SUB-DISTRICT,"Hamirpur, Himachal Pradesh",Total,374,4,1,27322,116948,229.77,509.0,32.0,77.0,2920.0,45.0,110.0,69.0,0,0,0,0
2,28,144.0,SUB-DISTRICT,Barsar,Total,233,16,1,12450,55556,167.89,331.0,32.0,76.0,2477.0,45.0,110.0,69.0,0,0,0,0
2,28,145.0,SUB-DISTRICT,Dhatwal,Total,128,4,0,8628,37621,119.35,315.0,31.46088,76.58269,2336.0,45.0,110.0,69.0,0,0,0,0
2,28,146.0,SUB-DISTRICT,Bhoranj,Total,273,6,0,22318,90590,156.62,578.0,31.64354,76.64215,3010.0,45.0,110.0,69.0,0,0,0,0
2,29,0.0,DISTRICT,Una,Total,790,58,5,110332,521173,1540.0,338.0,31.5837,76.1928,3684.0,45.0,110.0,69.0,0,0,0,0
2,29,147.0,SUB-DISTRICT,Bharwain,Total,46,2,0,4044,17847,80.61,221.0,32.0,76.0,2718.0,45.0,110.0,69.0,0,0,0,0
2,29,148.0,SUB-DISTRICT,"Amb, India",Total,241,11,2,36710,168793,508.54,332.0,32.0,76.0,1752.0,45.0,110.0,69.0,0,0,0,0
2,29,149.0,SUB-DISTRICT,Bangana,Total,305,44,0,15570,73035,417.22,175.0,31.63165,76.34003,1841.0,45.0,110.0,69.0,0,0,0,0
2,29,150.0,SUB-DISTRICT,Una district,Total,139,1,3,39901,190082,335.71,566.0,31.9292,77.1828,1641.0,45.0,110.0,69.0,0,0,0,0
2,29,151.0,SUB-DISTRICT,Haroli,Total,59,0,0,14107,71416,197.91,361.0,31.42242,76.23141,1442.0,45.0,110.0,69.0,0,0,0,0
2,30,0.0,DISTRICT,Bilaspur,Total,953,108,4,80485,381956,1167.0,327.0,31.3303,76.7566,2580.0,46.0,105.0,61.0,0,0,0,0
2,30,152.0,SUB-DISTRICT,Ghumarwin,Total,210,18,1,19593,89516,192.29,466.0,31.0,77.0,2580.0,46.0,105.0,61.0,0,0,0,0
2,30,153.0,SUB-DISTRICT,Bharari,Total,98,4,0,10174,45713,95.21,480.0,31.5352,76.6567,2768.0,46.0,105.0,61.0,0,0,0,0
2,30,154.0,SUB-DISTRICT,Jhanduta,Total,227,50,1,19425,91562,329.31,278.0,31.36577,76.63756,2034.0,46.0,105.0,61.0,0,0,0,0
2,30,155.0,SUB-DISTRICT,Naina Devi,Total,142,27,1,9147,46684,269.07,174.0,31.0,77.0,4012.0,46.0,105.0,61.0,0,0,0,0
2,30,156.0,SUB-DISTRICT,Bilaspur Sadar,Total,160,8,1,15873,75714,180.27,420.0,31.3193,76.8201,2552.0,46.0,105.0,61.0,0,0,0,0
2,30,157.0,SUB-DISTRICT,Namhol,Total,116,1,0,6273,32767,100.86,325.0,31.2602,76.8662,3963.0,46.0,105.0,61.0,0,0,0,0
2,31,0.0,DISTRICT,Solan,Total,2383,161,8,122425,580320,1936.0,300.0,30.9078,77.1024,4201.0,36.0,94.0,55.0,0,0,0,0
2,31,158.0,SUB-DISTRICT,"Arki, India",Total,297,28,1,11284,56908,230.19,247.0,31.0,77.0,4201.0,36.0,94.0,55.0,0,0,0,0
2,31,159.0,SUB-DISTRICT,Darlaghat,Total,185,10,0,6958,36763,157.22,234.0,31.0,77.0,4837.0,36.0,94.0,55.0,0,0,0,0
2,31,160.0,SUB-DISTRICT,Ramshahr,Total,217,24,0,6341,32594,188.79,173.0,31.1297,76.8154,2285.0,36.0,94.0,55.0,0,0,0,0
2,31,161.0,SUB-DISTRICT,Nalagarh,Total,282,20,1,22347,114211,348.0,328.0,31.0,77.0,1423.0,36.0,94.0,55.0,0,0,0,0
2,31,162.0,SUB-DISTRICT,Baddi,Total,187,29,1,20365,90942,231.5,393.0,31.0,77.0,1532.0,36.0,94.0,55.0,0,0,0,0
2,31,163.0,SUB-DISTRICT,Krishangarh,Total,211,18,0,5023,24511,121.17,202.0,30.97299,76.96653,2867.0,36.0,94.0,55.0,0,0,0,0
2,31,164.0,SUB-DISTRICT,Kasauli,Total,265,9,2,15698,67264,168.03,400.0,31.0,77.0,6209.0,36.0,94.0,55.0,0,0,0,0
2,31,165.0,SUB-DISTRICT,Solan,Total,472,6,3,26189,116598,260.85,447.0,31.0,77.0,5123.0,36.0,94.0,55.0,0,0,0,0
2,31,166.0,SUB-DISTRICT,Kandaghat,Total,267,17,0,8220,40529,230.27,176.0,31.0,77.0,4864.0,36.0,94.0,55.0,0,0,0,0
2,32,0.0,DISTRICT,Sirmaur,Total,968,8,3,98208,529855,2825.0,188.0,30.898,77.459,7022.0,49.0,105.0,65.0,0,0,0,0
2,32,167.0,SUB-DISTRICT,"Rajgarh, Himachal Pradesh",Total,140,0,1,9754,48999,379.07,129.0,31.0,77.0,5322.0,49.0,105.0,65.0,0,0,0,0
2,32,168.0,SUB-DISTRICT,Nohra,Total,47,1,0,4291,23022,181.92,127.0,30.7829,77.4385,5872.0,49.0,105.0,65.0,0,0,0,0
2,32,169.0,SUB-DISTRICT,Pachhad,Total,262,1,0,10549,53800,394.08,137.0,30.7427,77.1805,5011.0,49.0,105.0,65.0,0,0,0,0
2,32,170.0,SUB-DISTRICT,Renuka,Total,74,0,0,7276,47388,296.57,160.0,30.688,77.449,5635.0,49.0,105.0,65.0,0,0,0,0
2,32,171.0,SUB-DISTRICT,Dadahu,Total,72,1,0,3287,17403,131.75,132.0,31.0,77.0,4982.0,49.0,105.0,65.0,0,0,0,0
2,32,172.0,SUB-DISTRICT,Nahan,Total,137,0,1,17705,84149,298.0,282.0,31.0,77.0,2564.0,49.0,105.0,65.0,0,0,0,0
2,32,173.0,SUB-DISTRICT,Paonta Sahib,Total,141,5,1,31523,157799,737.0,214.0,30.0,78.0,1532.0,49.0,105.0,65.0,0,0,0,0
2,32,174.0,SUB-DISTRICT,Kamrau,Total,45,0,0,5650,37066,164.09,226.0,30.5903,77.6212,3522.0,49.0,105.0,65.0,0,0,0,0
2,32,175.0,SUB-DISTRICT,Shalai,Total,28,0,0,5046,36905,126.57,292.0,30.6819,77.6571,6233.0,49.0,105.0,65.0,0,0,0,0
2,32,176.0,SUB-DISTRICT,Ronhat,Total,22,0,0,3127,23324,115.97,201.0,30.7711,77.6515,4133.0,49.0,105.0,65.0,0,0,0,0
2,33,0.0,DISTRICT,Shimla,Total,2705,526,11,184362,814010,5131.0,159.0,31.1042,77.171,3544.0,36.0,94.0,60.0,0,0,0,0
2,33,177.0,SUB-DISTRICT,"Rampur, Himachal Pradesh",Total,152,68,2,18484,77542,832.16,93.0,31.0,78.0,3544.0,36.0,94.0,60.0,0,0,0,0
2,33,178.0,SUB-DISTRICT,Nankhari,Total,84,18,0,6075,26238,157.26,167.0,31.3064,77.5976,6977.0,36.0,94.0,60.0,0,0,0,0
2,33,179.0,SUB-DISTRICT,Kumharsain,Total,171,15,1,10346,43062,227.29,189.0,31.31793,77.44781,5753.0,36.0,94.0,60.0,0,0,0,0
2,33,180.0,SUB-DISTRICT,"Seoni, Himachal Pradesh",Total,199,36,1,7354,35379,247.25,143.0,31.0,77.0,2531.0,36.0,94.0,60.0,0,0,0,0
2,33,181.0,SUB-DISTRICT,Shimla,Total,540,60,1,17594,84382,356.6,237.0,31.0,77.0,7113.0,36.0,94.0,60.0,0,0,0,0
2,33,183.0,SUB-DISTRICT,"Junga, Himachal Pradesh",Total,59,6,0,2556,13398,106.57,126.0,31.0,77.0,4532.0,36.0,94.0,60.0,0,0,0,0
2,33,184.0,SUB-DISTRICT,Theog,Total,446,40,1,17469,84684,470.06,180.0,31.0,77.0,7834.0,36.0,94.0,60.0,0,0,0,0
2,33,185.0,SUB-DISTRICT,"Chaupal, Himachal Pradesh",Total,158,60,1,6640,31118,320.1,97.0,31.0,78.0,9211.0,36.0,94.0,60.0,0,0,0,0
2,33,186.0,SUB-DISTRICT,Cheta,Total,58,33,0,3139,19460,166.38,117.0,30.82855,77.55101,6573.0,36.0,94.0,60.0,0,0,0,0
2,33,187.0,SUB-DISTRICT,Nerua,Total,189,58,0,6804,36517,355.64,103.0,30.9182,77.6424,4221.0,36.0,94.0,60.0,0,0,0,0
2,33,188.0,SUB-DISTRICT,Jubbal,Total,134,37,1,8219,37637,311.45,121.0,31.0,78.0,6742.0,36.0,94.0,60.0,0,0,0,0
2,33,189.0,SUB-DISTRICT,Kotkhai,Total,219,31,1,8940,39205,243.64,161.0,31.0,78.0,7342.0,36.0,94.0,60.0,0,0,0,0
2,33,190.0,SUB-DISTRICT,Tikar,Total,41,5,0,3130,13806,69.74,198.0,31.2107,77.6255,7054.0,36.0,94.0,60.0,0,0,0,0
2,33,191.0,SUB-DISTRICT,Rohru,Total,129,13,1,11002,49490,231.87,213.0,31.0,78.0,5322.0,36.0,94.0,60.0,0,0,0,0
2,33,192.0,SUB-DISTRICT,Chirgaon,Total,116,36,0,9089,46142,645.33,72.0,31.2878,77.9476,9783.0,36.0,94.0,60.0,0,0,0,0
2,33,193.0,SUB-DISTRICT,Dodra Kwar,Total,10,10,0,1215,6372,354.35,18.0,31.2567,78.153,11231.0,36.0,94.0,60.0,0,0,0,0
2,34,0.0,DISTRICT,Kinnaur,Total,241,419,0,19976,84121,6401.0,13.0,31.9384,78.6135,13992.0,38.0,79.0,49.0,0,0,1,0
2,34,194.0,SUB-DISTRICT,Hangrang,Total,16,41,0,1113,4659,553.0,8.0,31.9384,78.6135,13992.0,38.0,79.0,49.0,0,0,1,0
2,34,195.0,SUB-DISTRICT,"Poo, Himachal Pradesh",Total,28,69,0,1987,8309,1290.0,6.0,32.0,79.0,12745.0,38.0,79.0,49.0,0,0,1,0
2,34,196.0,SUB-DISTRICT,Morang,Total,37,87,0,2371,10238,1660.0,6.0,31.5984,78.4254,9842.0,38.0,79.0,49.0,0,0,1,0
2,34,197.0,SUB-DISTRICT,"Kalpa, Himachal Pradesh",Total,39,45,0,4759,19190,376.35,51.0,32.0,78.0,7824.0,38.0,79.0,49.0,0,0,1,0
2,34,198.0,SUB-DISTRICT,Nichar,Total,85,103,0,6681,27683,1141.32,24.0,32.0,78.0,11365.0,38.0,79.0,49.0,0,0,1,0
2,34,199.0,SUB-DISTRICT,"Sangla, India",Total,36,74,0,3065,14042,1380.33,10.0,31.0,78.0,15642.0,38.0,79.0,49.0,0,0,1,0
3,0,0.0,STATE,PUNJAB,Total,12168,413,217,5513071,27743338,50362.0,551.0,30.9293,75.5005,1000.0,45.0,107.0,72.0,0,0,0,0
3,35,0.0,DISTRICT,Gurdaspur,Total,1515,80,27,443666,2298323,3551.0,647.0,32.26,75.65,1000.0,45.0,107.0,72.0,0,0,1,0
3,35,200.0,SUB-DISTRICT,Dhar Kalan,Total,27,0,1,10825,54186,263.91,205.0,32.26,75.65,1000.0,45.0,107.0,72.0,0,0,1,0
3,35,201.0,SUB-DISTRICT,Pathankot       ,Total,336,34,13,123734,622412,687.37,905.0,32.26,75.65,1000.0,45.0,107.0,72.0,0,0,1,0
3,35,202.0,SUB-DISTRICT,Gurdaspur ,Total,676,40,7,156505,821539,1352.6,607.0,32.26,75.65,1000.0,45.0,107.0,72.0,0,0,1,0
3,35,203.0,SUB-DISTRICT,Batala ,Total,358,2,4,129555,675891,950.77,711.0,32.26,75.65,1000.0,45.0,107.0,72.0,0,0,1,0
3,35,204.0,SUB-DISTRICT,Dera Baba Nanak  ,Total,118,4,2,23047,124295,296.34,419.0,32.26,75.65,1000.0,45.0,107.0,72.0,0,0,1,0
3,36,0.0,DISTRICT,Kapurthala ,Total,612,76,9,167989,815168,1633.0,499.0,31.3815,75.3844,1000.0,45.0,107.0,72.0,0,0,0,0
3,36,205.0,SUB-DISTRICT,Bhulath,Total,94,7,2,22689,104354,234.99,444.0,31.3815,75.3844,1000.0,45.0,107.0,72.0,0,0,0,0
3,36,206.0,SUB-DISTRICT,Kapurthala ,Total,241,19,3,69986,341631,656.55,520.0,31.3815,75.3844,1000.0,45.0,107.0,72.0,0,0,0,0
3,36,207.0,SUB-DISTRICT,Sultanpur Lodhi ,Total,175,40,1,23231,121816,444.92,274.0,31.3815,75.3844,1000.0,45.0,107.0,72.0,0,0,0,0
3,36,208.0,SUB-DISTRICT,Phagwara ,Total,102,10,3,52083,247367,296.54,834.0,31.3815,75.3844,1000.0,45.0,107.0,72.0,0,0,0,0
3,37,0.0,DISTRICT,Jalandhar,Total,922,19,21,461635,2193590,2624.0,836.0,31.3324,75.5769,1000.0,45.0,107.0,72.0,0,0,0,0
3,37,209.0,SUB-DISTRICT,Shahkot,Total,176,3,2,32743,166532,430.59,387.0,31.3324,75.5769,1000.0,45.0,107.0,72.0,0,0,0,0
3,37,210.0,SUB-DISTRICT,Nakodar,Total,146,1,1,42287,208157,445.44,467.0,31.3324,75.5769,1000.0,45.0,107.0,72.0,0,0,0,0
3,37,211.0,SUB-DISTRICT,Phillaur,Total,225,11,5,80057,381732,744.63,513.0,31.3324,75.5769,1000.0,45.0,107.0,72.0,0,0,0,0
3,37,212.0,SUB-DISTRICT,Jalandhar - I,Total,137,1,9,245989,1145692,468.05,2448.0,31.3324,75.5769,1000.0,45.0,107.0,72.0,0,0,0,0
3,37,213.0,SUB-DISTRICT,Jalandhar - II,Total,238,3,4,60559,291477,535.29,545.0,31.3324,75.5769,1000.0,45.0,107.0,72.0,0,0,0,0
3,38,0.0,DISTRICT,Hoshiarpur,Total,1385,31,13,336994,1586625,3386.0,469.0,31.5329,75.9025,1000.0,45.0,107.0,72.0,0,0,0,0
3,38,214.0,SUB-DISTRICT,Dasua,Total,379,19,3,77198,360505,842.37,428.0,31.5329,75.9025,1000.0,45.0,107.0,72.0,0,0,0,0
3,38,215.0,SUB-DISTRICT,Mukerian ,Total,304,3,4,70410,335063,628.97,533.0,31.5329,75.9025,1000.0,45.0,107.0,72.0,0,0,0,0
3,38,216.0,SUB-DISTRICT,Hoshiarpur ,Total,406,8,4,119141,560346,1118.99,501.0,31.5329,75.9025,1000.0,45.0,107.0,72.0,0,0,0,0
3,38,217.0,SUB-DISTRICT,Garhshankar,Total,296,1,2,70245,330711,795.67,416.0,31.5329,75.9025,1000.0,45.0,107.0,72.0,0,0,0,0
3,39,0.0,DISTRICT,Shahid Bhagat Singh Nagar ,Total,458,10,8,129500,612310,1282.0,478.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,39,218.0,SUB-DISTRICT,Nawanshahr,Total,275,9,6,89606,423546,774.69,547.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,39,219.0,SUB-DISTRICT,Balachaur,Total,183,1,2,39894,188764,507.32,372.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,40,0.0,DISTRICT,Fatehgarh Sahib,Total,442,4,5,118100,600163,1180.0,509.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,40,220.0,SUB-DISTRICT,Bassi Pathana,Total,100,0,1,18558,96163,225.36,427.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,40,221.0,SUB-DISTRICT,Fatehgarh Sahib,Total,170,1,1,39387,202334,483.51,418.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,40,222.0,SUB-DISTRICT,Amloh,Total,100,2,2,42832,210628,270.84,778.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,40,223.0,SUB-DISTRICT,Khamanon,Total,72,1,1,17323,91038,200.28,455.0,31.13,76.133,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,0.0,DISTRICT,Ludhiana,Total,885,22,20,716826,3498739,3578.0,978.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,224.0,SUB-DISTRICT,Samrala,Total,196,4,2,43311,223385,491.58,454.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,225.0,SUB-DISTRICT,Khanna,Total,67,5,1,44917,222297,212.4,1047.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,226.0,SUB-DISTRICT,Payal,Total,105,6,3,41643,213545,428.98,498.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,227.0,SUB-DISTRICT,Ludhiana (East),Total,181,3,3,407387,1934225,634.0,3051.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,228.0,SUB-DISTRICT,Ludhiana (West),Total,125,2,7,72514,362602,543.0,668.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,229.0,SUB-DISTRICT,Raikot,Total,72,2,3,39995,201451,482.89,417.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,41,230.0,SUB-DISTRICT,Jagraon,Total,139,0,1,67059,341234,784.34,435.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,42,0.0,DISTRICT,Moga,Total,319,6,5,193256,995746,2242.0,444.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,42,231.0,SUB-DISTRICT,Nihal Singhwala,Total,39,1,1,32836,170609,421.04,405.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,42,232.0,SUB-DISTRICT,Bagha Purana,Total,56,0,1,42982,225649,586.44,385.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,42,233.0,SUB-DISTRICT,Moga,Total,224,5,3,117438,599488,1234.52,486.0,30.909,75.8516,1000.0,45.0,107.0,72.0,0,0,0,0
3,43,0.0,DISTRICT,Firozpur,Total,955,45,13,385994,2029074,5305.0,382.0,30.4,74.0,1000.0,45.0,107.0,72.0,0,0,1,0
3,43,234.0,SUB-DISTRICT,Zira,Total,206,11,3,48132,258438,739.97,349.0,30.4,74.0,1000.0,45.0,107.0,72.0,0,0,1,0
3,43,235.0,SUB-DISTRICT,Firozpur,Total,332,14,5,108238,567191,1293.06,439.0,30.4,74.0,1000.0,45.0,107.0,72.0,0,0,1,0
3,43,236.0,SUB-DISTRICT,Jalalabad ,Total,206,8,2,67584,356027,910.0,391.0,30.4,74.0,1000.0,45.0,107.0,72.0,0,0,1,0
3,43,237.0,SUB-DISTRICT,Fazilka,Total,135,12,2,78104,404152,1153.23,350.0,30.4,74.0,1000.0,45.0,107.0,72.0,0,0,1,0
3,43,238.0,SUB-DISTRICT,Abohar ,Total,76,0,1,83936,443266,1208.73,367.0,30.4,74.0,1000.0,45.0,107.0,72.0,0,0,1,0
3,44,0.0,DISTRICT,Muktsar,Total,233,1,4,174360,901896,2593.0,348.0,30.4692,74.5182,1000.0,45.0,107.0,72.0,0,0,0,0
3,44,239.0,SUB-DISTRICT,Malout,Total,91,0,1,66991,348165,1054.63,330.0,30.4692,74.5182,1000.0,45.0,107.0,72.0,0,0,0,0
3,44,240.0,SUB-DISTRICT,Gidderbaha,Total,47,0,1,42588,222937,653.8,341.0,30.4692,74.5182,1000.0,45.0,107.0,72.0,0,0,0,0
3,44,241.0,SUB-DISTRICT,Muktsar,Total,95,1,2,64781,330794,884.58,374.0,30.4692,74.5182,1000.0,45.0,107.0,72.0,0,0,0,0
3,45,0.0,DISTRICT,Faridkot,Total,163,8,3,120893,617508,1458.0,424.0,30.673,74.7517,1000.0,45.0,107.0,72.0,0,0,0,0
3,45,242.0,SUB-DISTRICT,Faridkot,Total,122,8,2,89912,456578,1053.48,433.0,30.673,74.7517,1000.0,45.0,107.0,72.0,0,0,0,0
3,45,243.0,SUB-DISTRICT,Jaitu,Total,41,0,1,30981,160930,404.52,398.0,30.673,74.7517,1000.0,45.0,107.0,72.0,0,0,0,0
3,46,0.0,DISTRICT,Bathinda,Total,279,2,12,273902,1388525,3353.0,414.0,30.2068,74.9464,1000.0,45.0,107.0,72.0,0,0,0,0
3,46,244.0,SUB-DISTRICT,Rampura Phul,Total,74,1,2,60639,316669,881.93,359.0,30.2068,74.9464,1000.0,45.0,107.0,72.0,0,0,0,0
3,46,245.0,SUB-DISTRICT,Bathinda,Total,118,1,7,151247,755926,1511.98,500.0,30.2068,74.9464,1000.0,45.0,107.0,72.0,0,0,0,0
3,46,246.0,SUB-DISTRICT,Talwandi Sabo,Total,87,0,3,62016,315930,959.09,329.0,30.2068,74.9464,1000.0,45.0,107.0,72.0,0,0,0,0
3,47,0.0,DISTRICT,Mansa,Total,238,2,5,149630,769751,2198.0,350.0,29.94,75.43,1000.0,45.0,107.0,72.0,0,0,0,0
3,47,247.0,SUB-DISTRICT,Sardulgarh,Total,70,0,1,33635,174234,590.3,295.0,29.94,75.43,1000.0,45.0,107.0,72.0,0,0,0,0
3,47,248.0,SUB-DISTRICT,Budhlada,Total,85,2,2,49290,254706,712.99,357.0,29.94,75.43,1000.0,45.0,107.0,72.0,0,0,0,0
3,47,249.0,SUB-DISTRICT,Mansa,Total,83,0,2,66705,340811,894.71,381.0,29.94,75.43,1000.0,45.0,107.0,72.0,0,0,0,0
3,48,0.0,DISTRICT,Patiala,Total,895,17,12,372293,1895686,3325.0,570.0,30.0,76.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,48,250.0,SUB-DISTRICT,Samana,Total,73,0,1,34200,173970,420.02,414.0,30.0,76.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,48,251.0,SUB-DISTRICT,Patran,Total,68,0,2,36526,193683,405.44,478.0,30.0,76.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,48,252.0,SUB-DISTRICT,Nabha,Total,169,2,3,54224,277236,628.41,441.0,30.0,76.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,48,253.0,SUB-DISTRICT,Patiala,Total,345,12,3,171644,859786,1147.74,749.0,30.0,76.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,48,254.0,SUB-DISTRICT,Rajpura,Total,240,3,3,75699,391011,723.38,541.0,30.0,76.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,49,0.0,DISTRICT,Amritsar ,Total,703,36,15,488898,2490656,2683.0,928.0,31.63,74.87,1000.0,45.0,107.0,72.0,0,0,1,0
3,49,255.0,SUB-DISTRICT,Ajnala,Total,311,32,4,81132,442711,1097.78,403.0,31.63,74.87,1000.0,45.0,107.0,72.0,0,0,1,0
3,49,256.0,SUB-DISTRICT,Amritsar -I  ,Total,139,1,3,58952,312240,490.54,637.0,31.63,74.87,1000.0,45.0,107.0,72.0,0,0,1,0
3,49,257.0,SUB-DISTRICT,Amritsar- II ,Total,100,3,4,286786,1415214,561.73,2519.0,31.63,74.87,1000.0,45.0,107.0,72.0,0,0,1,0
3,49,258.0,SUB-DISTRICT,Baba Bakala ,Total,153,0,4,62028,320491,532.96,601.0,31.63,74.87,1000.0,45.0,107.0,72.0,0,0,1,0
3,50,0.0,DISTRICT,Tarn Taran,Total,479,10,4,203421,1119627,2414.0,464.0,31.32,74.81,1000.0,45.0,107.0,72.0,0,1,1,0
3,50,259.0,SUB-DISTRICT,Tarn Taran,Total,193,4,1,89613,493625,950.88,519.0,31.32,74.81,1000.0,45.0,107.0,72.0,0,1,1,0
3,50,260.0,SUB-DISTRICT,Patti ,Total,192,4,3,79066,438190,1093.11,401.0,31.32,74.81,1000.0,45.0,107.0,72.0,0,1,1,0
3,50,261.0,SUB-DISTRICT,Khadur Sahib,Total,94,2,0,34742,187812,370.0,508.0,31.32,74.81,1000.0,45.0,107.0,72.0,0,1,1,0
3,51,0.0,DISTRICT,Rupnagar,Total,591,20,8,135635,684627,1356.0,505.0,31.0,77.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,51,262.0,SUB-DISTRICT,Anandpur Sahib,Total,190,0,1,37331,194445,400.27,486.0,31.0,77.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,51,263.0,SUB-DISTRICT,Nangal,Total,57,2,1,27754,133585,242.7,550.0,31.0,77.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,51,264.0,SUB-DISTRICT,Rup Nagar,Total,161,10,4,36647,181256,351.78,515.0,31.0,77.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,51,265.0,SUB-DISTRICT,Chamkaur Sahib,Total,183,8,2,33903,175341,361.25,485.0,31.0,77.0,1000.0,45.0,107.0,72.0,0,0,0,0
3,52,0.0,DISTRICT,Sahibzada Ajit Singh Nagar,Total,403,16,15,205411,994628,1094.0,909.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,52,266.0,SUB-DISTRICT,Kharar,Total,181,3,4,66262,329763,517.95,637.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,52,267.0,SUB-DISTRICT,SAS Nagar (Mohali),Total,82,3,4,71101,324375,187.43,1731.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,52,268.0,SUB-DISTRICT,Dera Bassi,Total,140,10,7,68048,340490,388.62,876.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,53,0.0,DISTRICT,Sangrur,Total,564,7,13,318870,1655169,3625.0,457.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,53,269.0,SUB-DISTRICT,Malerkotla,Total,180,3,3,82799,429754,683.55,629.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,53,270.0,SUB-DISTRICT,Dhuri,Total,95,2,1,51197,261247,605.25,432.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,53,271.0,SUB-DISTRICT,Sangrur,Total,123,2,3,71336,362882,783.07,463.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,53,272.0,SUB-DISTRICT,Sunam,Total,81,0,3,64420,334641,769.57,435.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,53,273.0,SUB-DISTRICT,Lehra,Total,39,0,1,24966,132382,441.38,300.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,53,274.0,SUB-DISTRICT,Moonak,Total,46,0,2,24152,134263,342.19,392.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,54,0.0,DISTRICT,Barnala,Total,127,1,5,115798,595527,1482.0,402.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,54,275.0,SUB-DISTRICT,Barnala,Total,77,1,3,76764,388699,897.5,433.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
3,54,276.0,SUB-DISTRICT,Tapa,Total,50,0,2,39034,206828,584.49,354.0,30.65,76.7,1000.0,45.0,107.0,72.0,0,0,0,0
